Unnamed: 0,total_foliage,total_orange,width,height,volume,surface_area,perimeter,avg_width,avg_height,avg_volume,avg_perimeter,foliage_fullness,center_width,center_perimeter,center_height,frame,w_h_ratio,q1,q3,avg_intens_arr,med_intens_arr,fruit_foliage_ratio,mst_sums_arr,mst_mean_arr,mst_skew_arr,clusters_area_mean_arr,clusters_area_med_arr,clusters_ch_area_mean_arr,clusters_ch_area_med_arr,n_clust_arr_2,n_clust_arr_4,n_clust_arr_6,n_clust_mean_arr,n_clust_med_arr,q_1_precent_fruits,q_2_precent_fruits,q_3_precent_fruits,fruit_dist_center,ndvi,ndri,sipi,gli,ndvi_skew,ndri_skew,sipi_skew,gli_skew,cv,cv1,cv2,cv3,cv4,cv5,block_name,name,customer
53,200.257181148734,0.836000770119521,3.28671350330114,3.37227804660797,9.53708602760787,4.03542375564575,3.2822992131114,3.20246686041355,3.1242835521698,8.38857820491252,2.50023131072521,0.95451638673124,3.23578808818296,2.32720356205293,3.12785600277842,48,0.059978267310164,0.333333333333333,0.5,0.385658914728682,0.333333333333333,3.08654271971067,13.0396175602235,0.246030520004217,1.96091899676041,335.874776684436,58.4664310114371,0.029421973685131,0.015313635469093,7,10,5,8,9,0.333333333333333,0.5,0.12962962962963,0.394774080458589,0.913252737400593,-0.058635885581308,0.996863749580817,-0.002187452953767,-3.12508698030477,-1.66104929326864,-6.20901014671035,-1.840910414643,90,90,61,57,50,45,DWDBMN38,R14_S1_T1,DEWAGD
63,135.300019923761,0.07655709586392,2.71942806243896,3.65402688980103,7.0744961614604,3.89592885971069,3.31848680973053,2.22473782300949,3.04469013214111,3.94520343920597,2.3194397687912,0.939832102647612,2.26639385181561,2.54602173755043,3.42641540438728,48,0.092390770219588,0.056818181818182,0.079545454545455,0.172664141414141,0.079545454545455,2.49533278847206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,2.84354021308135,2.10598939458895,2.98885848571108,0.092293978021089,8.17947970046853,7.98423808080895,8.22109648669764,2.9298668489784,25,25,10,7,7,7,DWDBMR54,R24_S1_T1,DEWAGD
64,101.236840479508,0.032060226925208,2.14648914337158,3.08516745567322,3.72138635240162,3.20068597793579,2.2029395699501,1.45626944303513,2.51090669631958,1.39406388095245,1.55764082074165,0.947800456856532,1.87964560013068,1.94270777183841,2.76054619563123,52,0.121030729568982,0.008097165991903,0.07085020242915,0.127385772122614,0.026315789473684,2.23619088026526,4.77408689085214,0.198920287118839,0.340178102900541,40.1278321270086,40.1278321270086,0.001243921817467,0.001243921817467,4,4,4,3,3,0.08,0.72,0.2,0.496888412531253,0.713014561712229,-0.040789631027209,0.949036219213176,0.090203832919217,-1.34625143162606,-0.888996271413894,-2.43015348764881,0.408906772655534,84,84,26,15,11,9,DWDBMR54,R24_S2_T1,DEWAGD
65,114.703336511859,0.762408725722038,2.65640956163406,2.90764355659485,5.37155296329032,3.326012134552,3.08793914318085,2.14658415317535,2.35965061187744,2.84650641718706,2.52060437202454,0.90180279253032,2.20902583639176,2.482088521319,2.54866602819717,44,0.083333333333333,0.008130081300813,0.038871951219512,0.049854272127627,0.016260162601626,3.78840007844621,23.475720063754,0.152439740673727,2.50015272858437,1231.30179265655,1306.90252698567,0.004251583593092,0.001780305625559,31,31,15,33,33,0.309677419354839,0.4,0.206451612903226,0.457301867457902,4.83264843941087,2.25020416330702,3.0998169588663,0.002114751301172,5.63690231194981,6.76128015941766,6.86780520232755,-0.137559938961165,158,158,97,87,80,69,DWDBMR54,R26_S1_T1,DEWAGD
66,104.699589861158,0.353835243274827,2.17419241666794,2.63789312839508,3.26453836250837,3.14991283416748,2.9621467590332,1.64281630516052,2.13016474246979,1.50508084328634,1.88412517309189,0.95099499483381,1.8053823758287,2.36429563739844,2.40539573571261,52,0.087558266421081,0.012605042016807,0.053046218487395,0.07085212133634,0.016806722689076,2.4200147059797,24.1517348152408,0.146374150395399,1.76354557939647,2364.39010745567,4408.67942118375,0.004569566017127,0.001913018466472,36,22,6,30,34,0.325301204819277,0.41566265060241,0.174698795180723,0.431447843046015,1.06543304856002,0.271455065033747,1.30358745421291,0.061208176891518,12.2943651004915,12.2406720870103,12.3495007583938,0.454459490026283,181,181,85,68,57,48,DWDBMR54,R26_S2_T1,DEWAGD
67,73.661069189127,1.11723873877397,2.37322181463242,2.97156255245209,4.38157416111162,2.70249629020691,2.88803987503052,1.87567931413651,2.30603516101837,2.12398638816732,1.90744560956955,0.878928057301359,1.97915213222963,2.21439272786942,2.39718633342762,56,0.083087106516358,0.018108651911469,0.045271629778672,0.069270971742404,0.028169014084507,3.34354354631109,40.1025883406044,0.119352941489894,2.09766632429932,4918.31579408155,3104.27838098,0.011794053498571,0.006008408073435,56,27,6,60,58,0.385756676557863,0.329376854599406,0.121661721068249,0.30749680303686,20.9693988395851,20.2543602935104,21.0571216304207,-0.007886040054367,2.97078827454842,2.95803924850176,2.97318774124691,-0.456786557251639,338,338,252,209,174,156,DWDBMR54,R38_S1_T1,DEWAGD
68,92.7495976227808,1.93296405916541,2.43100166320801,2.91207084655762,4.50548009286089,3.38431310653687,3.60243129730225,1.95962792634964,2.16227674484253,2.17383783854204,2.38182151317596,0.866295357747006,2.0132601630618,2.69123834502279,2.3425474383157,52,0.079535680555099,0.020325203252033,0.050813008130081,0.065922472565533,0.027947154471545,2.3336036898552,52.554200036912,0.110407983270824,3.42378469510733,3688.64771742351,4862.13979821645,0.043456536861814,0.009173377941902,71,16,7,70,88,0.287211740041929,0.40041928721174,0.209643605870021,0.422932975393104,6.05055067907664,5.3072735518265,6.27336568223478,0.049106199981225,5.43765797789924,5.42220697629354,5.44281552952963,1.096375735311,481,481,349,305,269,244,DWDBMR54,R38_S2_T1,DEWAGD
69,113.134772711673,0.481952410334687,2.39710708856583,3.09336681365967,4.6534485974478,3.23807239532471,2.76277661323547,1.94409158825874,2.49701642990112,2.4707196479617,2.14828264713287,0.893495281507669,2.16350766139872,2.34068124771815,2.77187515603434,48,0.087658146325849,0.009478672985782,0.039691943127962,0.062464856614989,0.018957345971564,2.80029931731394,28.4703578166154,0.168463655719618,2.99730364114742,1874.98514558166,1389.80950304978,0.028639712521618,0.010838043243143,25,24,11,25,22,0.170588235294118,0.535294117647059,0.264705882352941,0.536195923600756,0.800684450756755,-0.016032286725742,0.944382395289712,0.010830281905143,-1.56525489818857,3.29249496432428,-0.825683168033111,1.02594252124635,173,173,109,85,72,68,DWDBMR54,R46_S1_T1,DEWAGD
70,119.233795628111,1.22144608290256,2.50075620412827,3.00624747276306,4.92193716554564,4.40116548538208,3.26245445013046,2.15704247355461,2.35941672325134,2.87402587249534,2.33997356891632,0.937130518057423,2.07332270405097,2.44186645484807,2.66902941776567,48,0.078484732506682,0.015075376884422,0.067336683417086,0.078294155340461,0.031155778894472,2.36933283615516,42.2928362631826,0.132165113322446,2.67240311983993,1760.69396881457,3122.35656651446,0.063587881260933,0.004884316563772,59,11,8,50,60,0.445482866043614,0.395638629283489,0.021806853582555,0.267553675327166,2.81417147006794,2.15679312763789,3.02233241487023,0.088867390299122,5.57935177398778,5.48691117724691,5.57619645691611,0.787806803474007,324,324,207,178,151,131,DWDBMR54,R46_S2_T1,DEWAGD
71,124.071863239709,1.00847777599813,2.41754367500544,3.49033420085907,5.34052923632059,3.28388071060181,2.7833753824234,1.84587025642395,2.83337128162384,2.52740277493095,2.06823235750198,0.904347123765975,1.81469620676602,2.24188959162835,3.24126651115024,48,0.083509253591048,0.01271186440678,0.050847457627119,0.053957324455206,0.023305084745763,3.17121767353072,27.4634661162367,0.138704374324428,1.42550666724313,2831.60049013384,4451.08321458896,0.011573932642496,0.00519791256717,31,16,5,35,31,0.512562814070352,0.271356783919598,0.125628140703518,0.324508564694248,7.46302263720204,6.71433809392053,7.65757389760866,0.002850992311848,4.83157972612665,4.8209650076813,4.83446544487938,0.205388255986977,201,201,128,109,98,88,DWDBMR54,R6_S1_T1,DEWAGD
72,91.7311072502777,0.937133189958962,2.21594740152359,3.19462728500366,4.10683938682424,3.16346049308777,3.24085314273834,1.84783884882927,2.75445580482483,2.46225269833962,2.01845365762711,0.846394241131083,1.81864840633729,2.3355417150503,2.99160220255306,56,0.089760396983235,0.020325203252033,0.060213414634146,0.070595953161024,0.032520325203252,2.30594913539992,31.9160866528853,0.112380586805934,1.49069805040275,4707.75928574285,5875.39817948598,0.006159770564067,0.004399371735054,56,22,4,56,57,0.407017543859649,0.305263157894737,0.196491228070175,0.374374077644723,3.38845315432644,2.67700737775653,3.63006291314131,0.042421219335064,5.33037932838938,5.31444422594422,5.34631667472515,0.512199534049033,293,293,194,151,128,110,DWDBMR54,R6_S2_T1,DEWAGD
96,213.500812816865,1.12220300216223,3.86702811717987,3.03984415531158,11.9007574907684,4.8217077255249,5.42240071296692,3.36453592777252,2.7467622756958,8.14029307751994,3.88620889186859,0.919113149847095,3.43380424920578,3.85505636620243,2.69377466291189,40,0.086571308292387,0.008695652173913,0.017391304347826,0.029848171152519,0.01304347826087,3.73160347562405,21.6918683925999,0.355604399878687,1.67824890223692,540.92358724094,260.239067177249,0.154260418697264,0.019651173632043,9,8,4,9,13,0.096774193548387,0.5,0.338709677419355,0.579104297717452,0.867885141960036,-0.050430999332277,0.991123734419589,0.029205350154098,-2.07227226536099,-2.21541121601259,-5.06098052394192,0.883231416701529,68,68,38,27,20,17,DWDBNB09,R27_S2_T1,DEWAGD
107,210.253241444714,2.58558521202268,3.86152541637421,3.84674000740051,15.0168643016447,4.05610322952271,3.66162234544754,3.5352763235569,3.11796391010284,10.2020263297558,2.90743771195412,0.914270676984854,3.59461819759586,2.92097927009066,3.39132220094854,60,0.077817085777285,0.0,0.009009009009009,0.030679718179718,0.004504504504505,4.76425893827526,40.9283283750051,0.165033582157279,2.4041906173758,3432.02556861541,2282.85780558581,0.026018414290218,0.012480396816315,45,23,3,39,44,0.244979919678715,0.449799196787149,0.152610441767068,0.37017824288681,0.823014361670188,-0.073138843366005,0.970205412056925,-0.032832970475045,-1.3059860710267,-0.985143932744013,-3.23677197986765,-0.057833976941489,252,252,176,150,128,118,DWDBNC47,R38_S1_T1,DEWAGD
108,168.223401341768,4.59657017580682,2.72876358032227,3.22950685024261,6.29559318974785,3.87947273254395,2.65470486879349,2.32014280557632,2.9495222568512,4.15671010932901,2.02286398410797,0.91532717513598,2.35546365885707,1.93367343783727,3.08788685867752,60,0.076084995630129,0.014814814814815,0.07962962962963,0.080331753554502,0.02962962962963,2.29415378980317,47.0174089294797,0.196725560374392,2.9369421766733,5389.83516681098,5456.11952824876,0.064015065644242,0.009111266352842,44,11,1,36,44,0.416666666666667,0.3,0.104166666666667,0.288962194701347,1.06668362401952,2.41393953218268,3.39115739161434,3.51222747474235,10.7744774589629,6.54941495236227,6.57582794307605,5.42337613324488,243,243,176,151,135,123,DWDBNC47,R38_S2_T1,DEWAGD
136,203.058602875124,2.34017955953441,3.61751389503479,3.4123153924942,11.690637862846,5.20099067687988,3.60322952270508,2.77210700511932,3.13650989532471,6.31008586951181,2.12839901447296,0.918489182486745,2.99584134960035,2.12860092106793,3.29245156556173,48,0.085756242788024,0.0,0.018518518518519,0.023893146019583,0.0,1.57799070283884,41.7578165786432,0.24563421516849,2.74115770878889,1679.79417745494,1710.95181910051,0.044106238038732,0.009200634035555,28,24,6,30,33,0.350877192982456,0.368421052631579,0.204678362573099,0.462932848323523,0.892211619401255,-0.001897864122958,1.02208908125073,0.026817810793616,5.09879740017682,7.08591627493588,7.58971236024712,1.2535804899928,174,174,99,80,68,58,DWDBNW39,R6_S1_T1,DEWAGD
